id,Project,Subject,Type,Parent,Status,Priority,Author,Assignee,Updated on,Category,Version,Created on,Story Points,Remaining hours,Description
605963,IM-iOS Native,Primary photos with personal information is not rejected in my product screens.,Product Bug,,Closed,Medium,Aditya Rai,Aarushi Arora,2025-10-06T12:09:27Z,My Products,iOS_13.5.4_T1,2025-08-01T07:09:37Z,,,"### **Actual Behavior**

Photos with personal information is not rejected in my product screens.  
1- Seller dashboard product addition- Primary/Secondary photos( Mobile number, Email, +91 numbers)  
2- Product listing- product addition  
3- My Drive product addition  
4- Bulk photo update page( Suggested action from seller dashboard in paid seller/&gt; No photo strip  
5- Bulk photo update page( Suggested action from seller dashboard in paid seller/&gt; Add More CTA from please add photo to attract more Buyer widget

### **Expected Behavior**

When primary photos are appended in the My product screens with personal information, then  it should be rejected as soon as it is uploaded

### **Steps to reproduce:**

1.  Login  from the seller
2.  Now open the My Product page
3.  Now add primary photos containing personal information
4.  personal mobile number matching with glsur number
5.  Photos are uploaded from the gallery 

### **Test Environment**:

1.  **Device:** Iphone 13
2.  **Environment**: Stage
3.  **Operating System:** IOS 18.5"
605973,IM-iOS Native,The Photos with personal information in native language not rejected during product addition/updation journey.,Product Bug,,Bugs Treatment,Medium,Aditya Rai,Aarushi Arora,2025-08-06T05:42:18Z,My Products,iOS_13.5.4_T1,2025-08-01T07:21:54Z,,,"### **Actual Behavior**

Photos with personal information in the native language are not rejected during the product addition/updation journey  
Native language just says the primary information is written in the Hindi language.

### **Expected Behavior**

When personal information is appended in the native language, then it should not be accepted the photo.

### **Steps to reproduce:**

1.  Log in from the seller
2.  Now open the My product screens
3.  Now write any personal information in native language.
4.  Now upload the same photo in the product addition journey

### **Test Environment**:

1.  **Device:** Iphone 13
2.  **Environment**: Stage
3.  **Operating System:** IOS 18.5"
605981,IM-iOS Native,Blue Image with catalog link suggestive reply is not visible for all the suggestive replies.,Product Bug,,Rejected,Low,Anmol Goyal,Prabhleen Kaur,2025-11-17T07:13:57Z,Lead Manager,,2025-08-01T07:35:42Z,,,"### **Actual Behavior**

Blue Image with catalog link suggestive reply is not visible for all the suggestive replies.

### **Expected Behavior**

Blue Image should come with every catalog link suggestive reply .

### **Steps to reproduce:**

1.  Go to IOS APP and login with seller account\[Non- IM Insta user\]
2.  When buyer from any other platform will send user any direct enquiry/PNS Calls/catalog view/company page view any activity
3.  Suggestive reply gets generated as &quot;Catalog Link&quot;
4.  For some catalog link blue images are coming and for some its not

### **Test Environment**:

1.  **Device:** Mobile
2.  **Environment**: Production
3.  **Operating System:** Iphone 11
4.  **Browser/Version:** 13.5.2

###   

### **User Type**

Indian 

### **Bug Type**

Specify the bug types: UI/UX

### **Bug Source**

Specify the bug sources: User Journey Testing"
605985,Android,Email id dropdown is not shown in update email even though contacts permission is given in first email verification page,Product Bug,,Closed,Medium,Akhileswara Rao,Suraj Kumar,2025-08-05T07:28:26Z,Sell on Indiamart,Android-13.5.5_T1,2025-08-01T07:41:47Z,,,"### **Actual Behavior**

Email id dropdown is not shown in update email even though contacts permission is given in first email verification page

### **Expected Behavior**

Email id dropdown should be shown in update email even though contacts permission is given in first email verification page

### **Steps to reproduce:**

1.  login with a new number and fill onboarding details in user onboarding page and start SOI journey by clicking sell on buy/sell screen
2.  navigate to first email verification page in SOI journey and click on email id in first email verification page
3.  observe contacts permission popup is shown and click on allow on that popup
4.  Now try to edit emaid id in update email page
5.  observe Email id dropdown is not shown in update email even though contacts permission is given in first email verification page

### **Test Environment**:

1.  **Device:** iqoo z6
2.  **Environment**: Stage
3.  **Operating System:** android 14"
605993,IM-iOS Native,Lead Manager:Suggestive replies are not appearing in real time in particular journey.,Product Bug,,Rejected,Medium,Anmol Goyal,Prabhleen Kaur,2025-09-18T16:28:43Z,Lead Manager,,2025-08-01T07:57:01Z,,,"### **Actual Behavior**

Lead Manager:Suggestive replies are not appearing in real time in particular journey.

### **Expected Behavior**

Suggestive replies should appear in real time .

### **Steps to reproduce:**

1.  Go to IOS APP and login \[Non- IM insta sellers\]-24814542
2.  Now login with same account on Android also.-24814542
3.  Buyer will now send any direct enquiry,attempts calls,view catalog view on sellers account because of which catalog link suggestive reply will generated.
4.  If seller from android device will click on suggestive reply then the suggestive reply template is not visible to user on IOS in real time
5.  While on Android its visible in real time if seller from IOS clicks on suggestive replies.
6.  Attaching videos

### **Test Environment**:

1.  **Device:** Mobile
2.  **Environment**: Production
3.  **Operating System:** Iphone 11
4.  **Browser/Version:** 13.5.2

###   

### **User Type**

 Indian 

### **Bug Type**

Specify the bug types: Functional/Logical

### **Bug Source**

Specify the bug sources:  User Journey Testing"
605994,IM-iOS Native,Photos containing +91 and @gmail/@yahoo are accepted when photos are added or updated in the product journey. ,Product Bug,,Bugs Treatment,Medium,Aditya Rai,Aarushi Arora,2025-08-06T05:40:15Z,My Products,iOS_13.5.4_T1,2025-08-01T08:00:41Z,,,"### **Actual Behavior**

Photos containing +91 and @gmail/@yahoo are accepted when photos are added or updated in the product journey. 

### **Expected Behavior**

If there is +91 and @gmail/@yahoo are added in the photos, then it should be rejected.

### **Steps to reproduce:**

1.  Log in from the seller
2.  Now move to My products
3.  Now take the photos containing +91 and @yahoo @gmail.com
4.  Now upload the photo to the product addition 
5.  Perform the same for the product edition

### **Test Environment**:

1.  **Device:** Iphone 13
2.  **Environment**: Stage
3.  **Operating System:** IOS 18.5"
605999,Android,App got crashed when user try to upload pdf to any product in product listing page,Product Bug,,Closed,Medium,Akhileswara Rao,Neha Sorout,2025-08-05T08:38:58Z,My Products,Android-13.5.5_T1,2025-08-01T08:04:41Z,,,"### **Actual Behavior**

App got crashed when user try to upload pdf to any product in product listing page(replicating intermittently)

### **Expected Behavior**

App should not be crashed and pdf should be uploaded when user try to upload pdf to any product in product listing page

### **Steps to reproduce:**

1.  login with 1126577560 and navigate to product listing page
2.  click on contect menu of any product card and click on add PDF
3.  select any PDF from device document section
4.  observe loader and app got crashed after sometime when user try to upload pdf to any product in product listing page

### **Test Environment**:

1.  **Device:** iqoo z6
2.  **Environment**: Stage
3.  **Operating System:** android 14
4.  Crashlytics: https://console.firebase.google.com/project/artful-affinity-634/crashlytics/app/android:com.indiamart.m/issues/65fe49062f8fc71c56bb4fd17d121412?time=last-seven-days&amp;types=crash,ANR&amp;versions=13.5.5\_T131JUL25%20(691)&amp;hl=en&amp;sessionEventKey=688CB6F3029900011F443EABDC4E041F\_2112045303851500885"
606001,Android,City Update popup not showing because IM app is not able to detect my location,Product Bug,,Closed,High,Prithvi Guha,Shreya Pandey,2025-09-22T05:31:12Z,Buyer Dashboard,,2025-08-01T08:08:41Z,,,"### **Actual Behavior**

 IM app is not able to detect my location. In the below attached GIF , my account is a free seller account , so the city update popup is not applicable here (i know) , but focus on the issue that the app is not able to detect my location. Also Note that my device location is ON and other apps (zomato , swiggy ) are able to detect my location!

<img class=""op-uc-image op-uc-image_inline"" style=""width:533px;"" src=""/api/v3/attachments/684544/content"">

### **Expected Behavior**

app able to detect location , then only the city updation popup will be shown properly  (wherever conditions are met)

### **Steps to reproduce:**

I am getting this on my device - Vivo IQOO Neo 7 pro"
606007,Android,Unread count is not displaying when the buyer send the message to the seller ,Product Bug,,To Do,Low,Sachin Naik,Anuj Vishwakarma,2026-02-18T12:39:58Z,LeadManager,Android-13.5.5_T1,2025-08-01T08:19:03Z,,,"### **Actual Behavior**

Unread count is not displaying when the buyer send the message to the seller 

Replicating evrtytime for 11265775690

**Expected Behavior**

Unread count should display when the seller receive the message and it is not read yet 

### **Steps to reproduce:**

1.  Login with 1126577560
2.  Now send the message to the above seller from buyer 
3.  Observe the buyer card in LMS listing 
4.  Unread count is not displaying 

### **Test Environment**:

1.  **Device:** vivo y21e 
2.  **Environment**: Stage
3.  **Operating System:** Android 12"
606017,Android,Incorrect subref_text and rfq_source_id are being saved when a message is sent from the Bizfeed screen,Product Bug,,To Do,Low,Shubham Panigrahi,Ayush Singh,2025-11-18T07:04:26Z,LMS_Webview,Android-13.5.5_T1,2025-08-01T08:50:00Z,,,"### **Actual Behavior**

Incorrect subref\_text and rfq\_source\_id are being saved when a message is sent from the Bizfeed screen

  

<img class=""op-uc-image op-uc-image_inline"" src=""/api/v3/attachments/684565/content"">

### Same is happening when user share product related to medicine. rfq source id 56 is being saved instead of 23

<img class=""op-uc-image op-uc-image_inline"" src=""/api/v3/attachments/710669/content"">

### **Expected Behavior**

Describe the expected behavior.

### **Steps to reproduce:**

1.  login as paid seller
2.  go to bizfeed screen
3.  send any message from reply cta
4.  send any template
5.  send any product from share product screen
6.  check the incorrect subref text and rfq source id is being saved.

### **Test Environment**:

1.  **Device:** Realme 10 pro plus
2.  **Environment**: Stage
3.  **Operating System:** android 15"
606018,Android,IM Insta seller is unable to send a quotation from the conversation screen.,Product Bug,,Closed,Medium,Shubham Panigrahi,Karan Veer,2025-09-29T11:43:35Z,LeadManager,Android-13.5.5_T1,2025-08-01T08:51:22Z,,,"### **Actual Behavior**

IM Insta seller is unable to send a quotation from the conversation screen.

### **Expected Behavior**

seller should be able to send quotation to any buyer.

### **Steps to reproduce:**

1.  login as 1435453454
2.  open conversation screen of any user
3.  click on context menu
4.  send quotation
5.  Loader is shown below the quotation file in conversation and file is not being sent even after waiting for more than minute.

### **Test Environment**:

1.  **Device:** Realme 10 pro plus
2.  **Environment**: Stage
3.  **Operating System:** android 15"
606020,Android,"Call Now"" CTA is shown on the buyer profile in the BMC conversation screen even after the seller has blocked the buyer",Product Bug,,Closed,Medium,Shubham Panigrahi,Anuj Vishwakarma,2025-10-07T07:04:28Z,BMC_WEBVIEW,Android-13.5.5_T1,2025-08-01T08:55:24Z,,,"### **Actual Behavior**

Call Now&quot; CTA is shown on the buyer profile in the BMC conversation screen even after the seller has blocked the buyer

### **Expected Behavior**

If seller blocks the buyer, call now cta should not display on contact card in bmc listing and buyer dashboard message section.

Also call now cta should not display on bmc conversation screen and buyer profile.

### **Steps to reproduce:**

1.  login as paid seller 
2.  open conversation screen of any buyer
3.  block the buyer
4.  Now login as buyer 
5.  open conversation of seller
6.  check the call now cta is not shown
7.  now open buyer profile
8.  call now cta is shown despite blocked by the seller.

### **Test Environment**:

1.  **Device:** Realme 10 pro plus
2.  **Environment**: Stage/
3.  **Operating System:** android 15"
606022,Android,"If the IM Insta shares the details of any buyer and the last transaction is a normal enquiry, then the product ISQ is not being sent in the WhatsApp message.",Product Bug,,Closed,Medium,Shubham Panigrahi,Muskan 1,2025-08-05T06:54:43Z,LMS_Webview,Android-13.5.5_T1,2025-08-01T08:57:34Z,,,"### **Actual Behavior**

If the user shares the details of any buyer and the last transaction is a normal enquiry, then the product ISQ is not being sent in the WhatsApp message.

### **Expected Behavior**

If the recent transaction is any enquiry/bl purchase, all the available isq should also be shared when seller sharing the buyer details on whatsapp via share details cta.

### **Steps to reproduce:**

1.  login as 1435463454
2.  open conversation screen of marry and hello.
3.  click on share details cta shown on context menu
4.  share the details on whatsapp
5.  only product name, along with description and buyer details is being saved.
6.  It is working fine if the connection is made through astbuy or bl purchase.

### **Test Environment**:

1.  **Device:** Realme 10 pro plus
2.  **Environment**: Stage
3.  **Operating System:** android 15

###"
